angles,y_min,y_max
36.60000000000012,2.5400922107458905,2.939047350324574
36.65000000000012,2.5324999999999998,2.939047350324574
36.700000000000124,2.5295285436845782,2.928138285595781
36.75000000000013,2.5295285436845782,2.928138285595781
36.800000000000125,2.5295285436845782,2.928138285595781
36.85000000000012,2.5193219598073187,2.9225
36.90000000000013,2.5175,2.9225
36.95000000000013,2.5175,2.916717809007217
37.00000000000013,2.5175,2.916717809007217
37.050000000000125,2.509335310556213,2.9074999999999998
37.10000000000013,2.509335310556213,2.9074999999999998
37.150000000000134,2.5025,2.9048278484772885
37.20000000000013,2.4999573807751765,2.8925
37.25000000000013,2.4999573807751765,2.8925
37.30000000000013,2.4999573807751765,2.8925
37.350000000000136,2.4908705964877083,2.8925
37.400000000000134,2.4908705964877083,2.880006428291863
37.45000000000013,2.4875,2.880006428291863
37.500000000000135,2.4875,2.880006428291863
37.55000000000014,2.4821768514871807,2.8775
37.600000000000136,2.4821768514871807,2.8670362506222498
37.650000000000134,2.4821768514871807,2.8670362506222498
37.70000000000014,2.4740708311081723,2.8625
37.75000000000014,2.4725,2.8625
37.80000000000014,2.4725,2.8535989622933946
37.850000000000136,2.4725,2.8535989622933946
37.90000000000014,2.466186727836563,2.8475
37.950000000000145,2.466186727836563,2.839694390708954
38.00000000000014,2.466186727836563,2.839694390708954
38.05000000000014,2.459005280586884,2.8325
38.10000000000014,2.4575,2.8325
38.15000000000015,2.4575,2.8253119386012093
38.200000000000145,2.4521077773611006,2.8253119386012093
38.25000000000014,2.4521077773611006,2.8175
38.300000000000146,2.4521077773611006,2.810430037475827
38.35000000000015,2.4521077773611006,2.810430037475827
38.40000000000015,2.4458877697815073,2.8025
38.450000000000145,2.4458877697815073,2.8025
38.50000000000015,2.4425,2.7950152074436354
38.55000000000015,2.4402204164024988,2.7874999999999996
38.60000000000015,2.4402204164024988,2.7874999999999996
38.65000000000015,2.4402204164024988,2.779020672204723
38.70000000000015,2.4402204164024988,2.779020672204723
38.750000000000156,2.435107347131099,2.7725
38.80000000000015,2.435107347131099,2.7623844542575613
38.85000000000015,2.435107347131099,2.7623844542575613
38.900000000000155,2.430798314878848,2.7575000000000003
38.95000000000016,2.430798314878848,2.7450268464078698
39.000000000000156,2.430798314878848,2.7450268464078698
39.05000000000015,2.427283730040423,2.7450268464078698
39.10000000000016,2.427283730040423,2.7275
39.15000000000016,2.427283730040423,2.7275
39.20000000000016,2.427283730040423,2.7275
39.250000000000156,2.424584285616909,2.7125
39.30000000000016,2.424584285616909,2.7125
39.350000000000165,2.424584285616909,2.7125
39.40000000000016,2.4230150510776243,2.6975
39.45000000000016,2.4230150510776243,2.6975
39.50000000000016,2.4230150510776243,2.687789917580205
39.55000000000017,2.4230150510776243,2.687789917580205
39.600000000000165,2.4227903055368776,2.6825
39.65000000000016,2.4227903055368776,2.6675
39.700000000000166,2.4227903055368776,2.6675
39.75000000000017,2.424273252250633,2.6525
39.80000000000017,2.424273252250633,2.6525
39.850000000000165,2.424273252250633,2.643162297520732
39.90000000000017,2.424273252250633,2.643162297520732
39.95000000000017,2.4275,2.6225
40.00000000000017,2.4275,2.6225
40.05000000000017,2.4275,2.6175932264660946
40.10000000000017,2.4358505993332367,2.6075
40.150000000000176,2.4358505993332367,2.5925000000000002
40.20000000000017,2.4358505993332367,2.5925000000000002
40.25000000000017,2.4425,2.5774999999999997
40.300000000000175,2.4425,2.5774999999999997
40.35000000000018,2.4512923983942088,2.5625
40.400000000000176,2.4512923983942088,2.5512478010040973
40.45000000000017,2.4575,2.5324999999999998
40.50000000000018,2.4725,2.5175
